000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,127,063,000,000,000,000
000,000,000,000,063,255,127,191,255,000,000,000
000,000,000,063,191,063,000,191,191,000,000,000
000,000,063,255,063,000,127,191,000,000,000,000
000,000,127,191,127,255,255,127,000,000,000,000
000,000,000,127,063,000,255,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,127,127,000,000,000,000
# 
# 
