0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,15.94,111.56,127.50,0.00,0.00
0.00,0.00,127.50,0.00,15.94,63.75,0.00
0.00,0.00,111.56,0.00,31.88,47.81,0.00
0.00,0.00,127.50,0.00,79.69,0.00,0.00
0.00,0.00,111.56,79.69,79.69,0.00,0.00
0.00,0.00,15.94,63.75,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,15.94,47.81,0.00,0.00
0.00,0.00,63.75,223.12,175.31,63.75,0.00
15.94,175.31,159.38,31.88,175.31,127.50,0.00
63.75,47.81,0.00,159.38,223.12,47.81,0.00
0.00,0.00,0.00,111.56,47.81,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,15.94,111.56,15.94,0.00
0.00,0.00,47.81,143.44,31.88,111.56,0.00
63.75,47.81,191.25,15.94,79.69,79.69,0.00
15.94,175.31,47.81,0.00,95.62,63.75,0.00
0.00,0.00,0.00,0.00,31.88,95.62,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,47.81,15.94,0.00,0.00,0.00
0.00,31.88,239.06,47.81,0.00,47.81,95.62
0.00,15.94,191.25,15.94,143.44,191.25,31.88
0.00,0.00,191.25,207.19,111.56,0.00,0.00
0.00,31.88,111.56,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,31.88,31.88,0.00,0.00,0.00
0.00,63.75,111.56,143.44,47.81,0.00,0.00
0.00,127.50,0.00,0.00,143.44,0.00,0.00
0.00,31.88,95.62,191.25,143.44,79.69,15.94
0.00,0.00,0.00,0.00,0.00,63.75,15.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,15.94,111.56,0.00
0.00,31.88,111.56,15.94,207.19,159.38,63.75
0.00,143.44,159.38,239.06,175.31,191.25,47.81
0.00,159.38,111.56,175.31,63.75,47.81,0.00
0.00,15.94,127.50,15.94,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,31.88,0.00
0.00,159.38,175.31,15.94,31.88,175.31,0.00
0.00,175.31,15.94,159.38,15.94,175.31,0.00
0.00,159.38,0.00,15.94,191.25,223.12,0.00
0.00,111.56,0.00,0.00,15.94,95.62,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,15.94,143.44,95.62,0.00,0.00,0.00
0.00,95.62,31.88,127.50,95.62,175.31,79.69
0.00,47.81,175.31,127.50,79.69,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,95.62,63.75,0.00,0.00,0.00
0.00,0.00,159.38,0.00,63.75,47.81,0.00
0.00,63.75,159.38,63.75,207.19,111.56,0.00
0.00,0.00,95.62,159.38,95.62,0.00,0.00
0.00,0.00,0.00,0.00,127.50,0.00,0.00
0.00,0.00,0.00,0.00,15.94,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,47.81,143.44,0.00
0.00,63.75,127.50,191.25,159.38,63.75,0.00
0.00,127.50,79.69,15.94,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
