000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,127,127,127,127,063,000,000
000,000,000,000,191,255,191,191,255,127,000,000
000,000,000,191,255,063,000,255,255,000,000,000
000,000,127,255,063,000,191,255,063,000,000,000
000,000,127,191,191,255,255,191,000,000,000,000
000,000,063,127,127,063,255,127,000,000,000,000
000,000,000,000,000,063,255,000,000,000,000,000
000,000,000,000,000,127,255,000,000,000,000,000
000,000,000,000,000,000,255,063,000,000,000,000
000,000,000,000,000,000,191,191,000,000,000,000
# 
# 
