0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,31.88,47.81,0.00
0.00,0.00,95.62,175.31,143.44,127.50,0.00
0.00,111.56,63.75,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,159.38,0.00
0.00,15.94,0.00,0.00,0.00,159.38,0.00
0.00,159.38,47.81,159.38,63.75,111.56,0.00
0.00,191.25,143.44,95.62,127.50,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,95.62,95.62,0.00,0.00
0.00,111.56,127.50,31.88,159.38,63.75,0.00
0.00,0.00,111.56,127.50,111.56,0.00,0.00
0.00,0.00,0.00,0.00,31.88,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,47.81,63.75,31.88,0.00
0.00,79.69,159.38,223.12,143.44,223.12,0.00
0.00,175.31,79.69,0.00,0.00,223.12,0.00
0.00,223.12,15.94,0.00,143.44,127.50,0.00
0.00,79.69,175.31,191.25,127.50,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,31.88,191.25,239.06,79.69,0.00,0.00
0.00,0.00,47.81,79.69,159.38,0.00,0.00
0.00,0.00,0.00,127.50,111.56,0.00,0.00
0.00,15.94,63.75,223.12,79.69,15.94,0.00
0.00,15.94,127.50,127.50,127.50,143.44,15.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,127.50,159.38,0.00
0.00,79.69,31.88,191.25,127.50,159.38,0.00
0.00,127.50,63.75,63.75,0.00,0.00,0.00
0.00,79.69,63.75,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,47.81,47.81,0.00,0.00
0.00,0.00,127.50,127.50,143.44,127.50,0.00
15.94,159.38,15.94,0.00,0.00,191.25,0.00
0.00,79.69,63.75,31.88,143.44,95.62,0.00
0.00,15.94,159.38,127.50,31.88,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,15.94,47.81,0.00,0.00
0.00,0.00,47.81,175.31,63.75,0.00,0.00
0.00,0.00,0.00,0.00,143.44,143.44,0.00
0.00,0.00,63.75,143.44,95.62,0.00,0.00
0.00,127.50,63.75,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,15.94,15.94,0.00,0.00,0.00,0.00
0.00,143.44,63.75,79.69,0.00,143.44,0.00
0.00,175.31,207.19,207.19,0.00,127.50,47.81
0.00,31.88,63.75,159.38,95.62,175.31,15.94
0.00,0.00,0.00,0.00,63.75,31.88,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,15.94,15.94,0.00,0.00
0.00,47.81,143.44,175.31,207.19,47.81,0.00
31.88,159.38,15.94,111.56,239.06,95.62,0.00
31.88,0.00,31.88,143.44,191.25,0.00,0.00
0.00,0.00,31.88,111.56,47.81,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
