000,000,000,000,000,000,000,002,108,008
000,000,000,011,084,108,150,108,228,008
000,000,000,120,229,164,109,248,146,000
000,000,000,165,165,009,159,211,026,000
000,000,000,075,246,202,228,034,000,000
000,000,000,071,253,235,054,000,000,000
000,000,037,232,216,221,000,000,000,000
000,016,209,114,089,197,000,000,000,000
000,066,222,023,207,128,000,000,000,000
000,066,232,233,117,000,000,000,000,000
# 
# 
000,000,000,000,010,083,107,059,004,000
000,000,000,000,092,253,221,215,193,000
000,000,000,000,113,231,005,041,242,135
000,000,000,000,113,248,146,240,245,111
000,000,000,000,125,253,252,143,007,000
000,000,008,115,245,212,053,000,000,000
000,012,189,252,233,160,000,000,000,000
000,139,180,061,195,160,000,000,000,000
023,242,080,042,251,106,000,000,000,000
040,247,230,245,190,003,000,000,000,000
# 
# 
000,000,000,000,000,022,020,058,204,000
000,000,000,015,155,251,247,101,169,000
000,000,000,206,182,089,135,219,097,000
000,000,000,223,152,024,200,176,000,000
000,000,000,049,223,242,189,012,000,000
000,000,000,012,203,242,121,000,000,000
000,000,000,190,189,081,216,004,000,000
000,000,126,226,019,071,224,006,000,000
000,000,219,157,045,198,105,000,000,000
000,000,151,252,228,108,004,000,000,000
# 
# 
000,000,000,000,038,096,049,004,000,000
000,000,000,024,071,229,130,177,000,000
000,000,137,202,141,217,166,204,008,000
000,021,220,003,000,006,157,084,000,000
000,000,109,196,053,129,086,000,000,000
000,000,000,025,230,170,000,000,000,000
000,000,000,125,120,167,098,000,000,000
000,000,027,241,008,013,198,032,000,000
000,000,063,171,000,000,143,063,000,000
000,000,038,180,057,106,198,025,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,002,085,191,246,217,157,236
000,000,006,176,206,103,105,253,250,082
000,000,074,239,011,007,182,253,129,000
000,000,015,203,154,108,253,190,003,000
000,000,000,025,204,253,200,018,000,000
000,000,000,030,230,244,077,000,000,000
000,000,031,218,138,102,092,000,000,000
000,002,198,166,003,162,080,000,000,000
000,065,231,073,134,200,009,000,000,000
# 
# 
000,000,000,000,072,127,127,035,009,025
000,000,000,001,222,158,068,216,145,060
000,000,000,106,140,000,057,251,210,000
000,000,000,051,238,093,239,203,057,000
000,000,000,000,170,253,194,014,000,000
000,000,000,061,165,207,079,000,000,000
000,000,030,182,017,075,178,000,000,000
000,000,178,098,000,042,190,000,000,000
000,023,195,002,002,145,071,000,000,000
000,113,208,124,171,135,002,000,000,000
# 
# 
000,000,000,000,000,037,116,061,000,000
000,000,000,058,152,223,178,241,068,000
000,000,078,229,121,014,000,133,154,000
000,000,084,235,094,000,024,224,052,000
000,000,008,158,235,093,204,107,000,000
000,000,000,006,183,253,131,000,000,000
000,000,000,016,197,252,046,000,000,000
000,000,013,172,178,247,046,000,000,000
000,000,126,186,059,241,021,000,000,000
000,000,229,203,224,123,000,000,000,000
# 
# 
000,000,000,000,010,023,007,002,105,011
000,000,000,035,225,252,222,105,231,042
000,000,004,207,152,014,111,140,239,021
000,000,011,207,092,000,055,242,094,000
000,000,000,086,246,133,233,104,000,000
000,000,000,014,218,252,057,000,000,000
000,000,000,139,218,237,123,000,000,000
000,000,128,197,027,210,123,000,000,000
000,031,245,045,029,229,028,000,000,000
000,055,250,185,229,125,000,000,000,000
# 
# 
