000,000,000,000,000,000,000,000,000,000
000,000,000,000,050,115,091,058,013,000
000,000,001,096,231,128,164,252,071,000
000,000,120,225,052,000,202,202,005,000
000,093,232,046,009,134,229,035,000,000
000,130,196,161,229,246,139,000,000,000
000,013,122,088,032,238,063,000,000,000
000,000,000,000,017,252,010,000,000,000
000,000,000,000,044,252,010,000,000,000
000,000,000,000,011,244,019,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,004,083,126,030,000,000
000,000,000,005,179,222,186,219,001,000
000,000,000,096,197,000,018,235,018,000
000,000,000,105,197,126,166,064,000,000
000,000,000,053,159,252,111,000,000,000
000,000,000,000,033,253,019,000,000,000
000,000,000,000,075,189,008,000,000,000
000,000,000,042,223,028,000,000,000,000
000,000,008,198,101,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,092,173,199,010,000
000,000,000,000,120,122,004,163,006,000
000,000,000,059,158,001,056,211,000,000
000,000,000,184,017,006,206,099,000,000
000,000,016,169,017,172,158,003,000,000
000,000,011,186,180,227,029,000,000,000
000,000,000,000,115,108,000,000,000,000
000,000,000,013,202,003,000,000,000,000
000,000,000,143,069,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,037,127,109,018,000
000,000,000,022,185,186,208,253,176,000
000,000,000,096,184,021,102,250,130,000
000,000,000,051,236,237,253,195,002,000
000,000,000,000,005,093,237,045,000,000
000,000,000,000,031,227,109,000,000,000
000,000,000,006,183,150,000,000,000,000
000,000,000,137,205,012,000,000,000,000
000,000,081,214,033,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,061,238,253,167,000,000
000,000,000,081,192,081,096,146,000,000
000,000,000,208,075,015,203,065,000,000
000,000,000,116,217,187,233,005,000,000
000,000,000,000,061,167,177,000,000,000
000,000,000,000,010,208,075,000,000,000
000,000,000,000,086,197,000,000,000,000
000,000,000,005,213,086,000,000,000,000
000,000,000,127,156,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,049,127,120,066,007,000
000,000,007,124,245,143,159,252,079,000
000,003,158,194,049,001,176,186,004,000
000,034,246,027,024,179,244,131,000,000
000,057,240,174,223,077,209,046,000,000
000,006,088,126,038,087,212,000,000,000
000,000,000,000,000,198,088,000,000,000
000,000,000,000,036,238,019,000,000,000
000,000,000,000,176,127,000,000,000,000
# 
# 
000,000,000,064,106,003,000,000,000,000
000,000,039,245,169,086,000,000,000,000
000,000,054,195,063,187,000,000,000,000
000,000,052,208,105,222,003,000,000,000
000,000,001,117,131,191,073,000,000,000
000,000,000,000,000,068,175,000,000,000
000,000,000,000,000,000,200,007,000,000
000,000,000,000,000,000,195,044,000,000
000,000,000,072,075,000,195,054,000,000
000,000,000,098,177,167,226,032,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,012,090,127,030,000,000,036,059
000,055,229,187,141,106,000,043,239,139
000,231,035,003,000,000,052,209,202,002
000,167,146,107,107,172,246,235,032,000
000,005,097,152,126,106,253,086,000,000
000,000,000,000,000,102,208,004,000,000
000,000,000,000,003,224,083,000,000,000
000,000,000,000,094,202,000,000,000,000
000,000,000,000,185,120,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,048,121,073,000,000
000,000,000,038,157,212,149,245,053,000
000,000,043,218,065,002,132,194,002,000
000,000,111,100,000,033,225,126,000,000
000,000,114,228,177,200,245,032,000,000
000,000,000,047,060,144,151,000,000,000
000,000,000,000,033,212,017,000,000,000
000,000,000,018,200,101,000,000,000,000
000,000,000,142,133,002,000,000,000,000
# 
# 
000,000,000,062,210,231,201,031,000,000
000,000,010,223,126,001,093,039,000,000
000,000,058,248,029,000,017,182,084,000
000,000,010,244,165,079,153,252,107,000
000,000,000,075,114,166,129,145,084,000
000,000,120,031,000,000,000,097,115,000
000,000,182,044,000,000,000,058,128,000
000,000,175,105,000,000,009,176,126,000
000,000,083,248,146,066,166,210,010,000
000,000,000,072,184,210,160,036,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,041,119,127,106,012,000
000,000,023,159,252,232,169,253,224,000
000,000,107,253,081,006,053,198,197,000
000,009,220,107,053,042,246,214,023,000
000,033,245,126,058,128,253,086,000,000
000,000,069,215,249,225,214,015,000,000
000,000,000,015,071,215,058,000,000,000
000,000,000,018,210,111,000,000,000,000
000,000,002,163,169,005,000,000,000,000
# 
# 
