000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,028,070,126,053,000
000,000,054,113,165,219,252,252,235,000
000,063,244,250,166,014,063,245,168,000
000,187,237,087,000,004,127,237,052,000
000,072,053,000,000,111,251,084,000,000
000,000,000,000,033,253,161,000,000,000
000,000,000,002,135,230,031,000,000,000
000,000,000,118,243,028,000,000,000,000
000,000,051,227,087,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000
000,000,000,000,024,092,121,145,032,000
000,000,059,182,239,163,106,254,099,000
000,000,071,119,026,020,215,182,006,000
000,000,000,000,019,215,193,009,000,000
000,000,000,018,205,182,009,000,000,000
000,000,007,195,205,010,000,000,000,000
000,000,140,196,015,000,000,000,000,000
000,000,080,047,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
002,014,044,063,063,061,008,000,000,000
085,227,225,225,225,226,234,023,000,000
002,001,000,000,000,004,238,048,000,000
000,000,000,000,000,027,254,026,000,000
000,000,000,000,022,102,246,124,166,150
000,066,173,223,252,246,210,113,053,008
000,076,122,034,009,116,136,000,000,000
000,000,000,000,000,100,136,000,000,000
000,000,000,000,000,056,136,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,034,106,007,000,000
000,000,011,110,194,201,231,005,000,000
000,037,202,122,017,024,189,000,000,000
000,000,000,000,000,097,135,000,000,000
000,000,000,000,000,120,093,000,000,000
000,000,000,000,000,194,022,000,000,000
000,000,000,000,000,198,000,000,000,000
000,000,000,000,026,190,000,000,000,000
000,000,000,000,087,142,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,054,054,054,095,054,007,000,000
049,203,252,252,252,252,252,216,100,002
064,228,210,061,054,054,085,198,252,035
000,031,172,095,000,000,000,170,223,012
000,000,000,000,000,000,065,244,072,000
000,000,000,000,000,005,201,179,000,000
000,000,000,000,000,124,245,043,000,000
000,000,000,000,028,239,123,000,000,000
000,000,000,000,160,231,062,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000
000,000,000,002,084,164,198,253,176,000
000,002,099,194,253,206,111,207,198,000
000,078,193,142,084,017,093,230,060,000
000,000,000,000,000,060,226,046,000,000
000,000,000,000,014,202,088,000,000,000
000,000,000,002,199,115,000,000,000,000
000,000,000,166,178,000,000,000,000,000
000,000,077,188,013,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,008,095,051,000
000,000,000,010,101,203,237,252,185,000
000,015,085,219,252,205,196,252,108,000
000,154,202,141,079,007,247,200,005,000
000,015,000,000,000,165,172,023,000,000
000,000,000,000,106,244,005,000,000,000
000,000,000,051,230,079,000,000,000,000
000,000,039,203,144,000,000,000,000,000
000,000,201,180,015,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
116,076,076,076,076,126,106,055,000,000
126,177,177,146,126,116,126,202,046,000
000,000,000,000,000,000,000,223,051,000
000,000,000,000,000,000,051,222,005,000
000,000,000,000,000,000,162,136,000,000
000,000,000,000,000,041,243,020,000,000
000,000,000,000,000,162,152,000,000,000
000,000,000,000,025,248,050,000,000,000
000,000,000,000,101,202,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000
000,000,000,031,106,186,249,210,159,000
019,085,173,246,252,252,241,252,242,014
120,233,190,169,106,026,055,252,154,000
019,012,000,000,000,000,138,215,027,000
000,000,000,000,000,112,228,040,000,000
000,000,000,000,080,242,062,000,000,000
000,000,000,047,232,098,000,000,000,000
000,000,056,229,089,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,001,052,115,102,000,000
000,000,077,149,204,243,234,231,000,000
000,000,168,158,076,011,182,128,000,000
000,000,000,000,000,044,239,045,000,000
000,000,000,000,000,129,194,000,000,000
000,000,000,000,011,226,078,000,000,000
000,000,000,000,060,250,028,000,000,000
000,000,000,000,175,162,000,000,000,000
000,000,000,000,213,059,000,000,000,000
# 
# 
