000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,063,127,063,000
000,000,000,127,191,255,255,255,127,127,063,000
000,000,000,191,191,255,127,191,000,000,000,000
000,000,000,000,063,191,000,000,000,000,000,000
000,000,000,000,000,191,127,000,000,000,000,000
000,000,000,000,000,000,191,191,000,000,000,000
000,000,000,000,000,000,000,127,255,000,000,000
000,000,000,000,000,000,127,255,255,000,000,000
000,000,000,000,127,255,255,127,000,000,000,000
000,063,191,255,255,127,000,000,000,000,000,000
000,063,127,063,000,000,000,000,000,000,000,000
# 
# 
