000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,009,037,127,126,126,045,000,000
000,000,000,055,216,245,252,252,252,228,018,000
000,000,000,028,140,096,066,083,245,232,016,000
000,000,000,000,000,000,000,090,249,165,000,000
000,000,000,008,079,096,202,250,211,060,000,000
000,000,000,133,252,252,253,252,126,000,000,000
000,000,000,007,043,022,022,165,163,000,000,000
000,000,020,002,000,000,024,208,163,000,000,000
000,067,234,077,067,088,209,236,097,000,000,000
000,064,228,252,252,232,168,040,000,000,000,000
000,000,027,121,068,006,000,000,000,000,000,000
# 
# 
