0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,47.81,143.44,0.00,0.00,0.00
0.00,15.94,111.56,79.69,63.75,127.50,63.75
0.00,0.00,127.50,175.31,79.69,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,15.94,31.88,0.00
0.00,0.00,0.00,0.00,15.94,175.31,0.00
0.00,79.69,0.00,0.00,0.00,127.50,0.00
0.00,111.56,15.94,111.56,0.00,175.31,0.00
0.00,143.44,159.38,191.25,207.19,111.56,0.00
0.00,111.56,79.69,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,47.81,47.81,0.00,0.00,0.00
0.00,0.00,111.56,95.62,0.00,0.00,0.00
0.00,0.00,127.50,95.62,0.00,0.00,0.00
0.00,0.00,63.75,31.88,159.38,95.62,63.75
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,31.88,127.50,127.50,15.94,0.00
0.00,79.69,223.12,127.50,175.31,159.38,0.00
0.00,143.44,0.00,0.00,0.00,223.12,0.00
0.00,159.38,47.81,0.00,15.94,191.25,0.00
0.00,63.75,207.19,223.12,223.12,47.81,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,79.69,31.88,0.00,47.81,31.88,0.00
0.00,143.44,143.44,47.81,15.94,95.62,0.00
0.00,95.62,63.75,79.69,0.00,63.75,63.75
0.00,95.62,15.94,127.50,15.94,143.44,15.94
0.00,0.00,0.00,47.81,127.50,47.81,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,15.94,127.50,95.62,0.00,0.00,0.00
0.00,111.56,31.88,127.50,111.56,175.31,63.75
0.00,47.81,63.75,111.56,31.88,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,15.94,159.38,255.00,207.19,31.88,0.00
15.94,207.19,223.12,255.00,255.00,143.44,0.00
47.81,111.56,15.94,223.12,255.00,159.38,0.00
0.00,0.00,0.00,15.94,127.50,47.81,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,15.94,159.38,0.00,0.00
0.00,0.00,0.00,31.88,63.75,47.81,0.00
0.00,0.00,127.50,127.50,79.69,47.81,0.00
0.00,31.88,95.62,111.56,95.62,0.00,0.00
0.00,15.94,63.75,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,15.94,47.81,0.00,0.00,0.00,0.00
0.00,15.94,127.50,0.00,0.00,0.00,0.00
0.00,0.00,111.56,0.00,63.75,175.31,127.50
0.00,0.00,143.44,127.50,63.75,0.00,15.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,31.88,0.00,0.00
0.00,0.00,31.88,159.38,79.69,0.00,0.00
0.00,0.00,0.00,0.00,175.31,143.44,0.00
0.00,47.81,111.56,143.44,79.69,0.00,0.00
0.00,63.75,15.94,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
