0.00,0.00,0.00,0.00
52.04,0.00,114.49,46.84
52.04,72.86,93.67,0.00
0.00,0.00,31.22,0.00
# ====
0.00,0.00,0.00,0.00
0.00,67.65,36.43,67.65
0.00,130.10,52.04,0.00
0.00,15.61,0.00,0.00
# ====
0.00,0.00,0.00,0.00
0.00,41.63,10.41,10.41
0.00,31.22,41.63,5.20
0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00
0.00,46.84,46.84,15.61
5.20,52.04,67.65,5.20
10.41,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00
0.00,52.04,135.31,0.00
31.22,98.88,104.08,31.22
0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,10.41
0.00,46.84,88.47,88.47
31.22,78.06,78.06,0.00
5.20,41.63,0.00,0.00
# ====
0.00,0.00,0.00,0.00
0.00,5.20,72.86,36.43
20.82,114.49,72.86,0.00
0.00,0.00,0.00,0.00
# ====
0.00,0.00,5.20,0.00
0.00,26.02,41.63,0.00
0.00,52.04,67.65,0.00
0.00,20.82,0.00,0.00
# ====
0.00,0.00,5.20,0.00
0.00,0.00,31.22,0.00
0.00,26.02,5.20,0.00
0.00,5.20,0.00,0.00
# ====
0.00,0.00,0.00,0.00
0.00,67.65,26.02,62.45
15.61,88.47,78.06,5.20
0.00,0.00,0.00,0.00
# ====
