000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,127,000,000
000,063,000,000,000,000,000,000,000,127,000,000
000,127,000,000,000,000,000,000,127,000,000,000
000,127,000,063,063,000,000,000,063,000,000,000
000,000,000,000,000,000,000,000,127,000,000,000
000,000,000,000,000,000,000,000,127,000,000,000
000,000,000,000,000,000,000,000,127,000,000,000
000,000,000,000,000,000,000,000,127,000,000,000
000,000,000,000,000,000,000,000,063,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,063,000,000
000,000,000,000,000,063,000,000,000,063,000,000
000,000,000,000,000,127,000,000,063,063,000,000
000,000,000,000,063,000,000,000,127,000,000,000
000,000,000,191,191,127,000,063,000,000,000,000
000,000,063,000,000,063,255,255,000,000,000,000
000,000,000,000,000,063,063,000,000,000,000,000
000,000,000,000,000,127,000,000,000,000,000,000
000,000,000,000,127,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
