0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,47.81,127.50,111.56,111.56,111.56,0.00
0.00,31.88,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,47.81,143.44,127.50,0.00,0.00
0.00,0.00,0.00,79.69,191.25,143.44,0.00
0.00,127.50,159.38,143.44,95.62,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,47.81,191.25,0.00,0.00,0.00
0.00,31.88,159.38,127.50,0.00,0.00,0.00
0.00,0.00,0.00,95.62,47.81,191.25,63.75
0.00,15.94,95.62,239.06,127.50,15.94,0.00
0.00,79.69,127.50,15.94,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,31.88,0.00,0.00
0.00,0.00,0.00,0.00,127.50,31.88,0.00
0.00,0.00,15.94,95.62,31.88,127.50,0.00
0.00,0.00,175.31,191.25,0.00,175.31,0.00
0.00,31.88,127.50,111.56,175.31,31.88,0.00
0.00,47.81,63.75,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,15.94,0.00
0.00,0.00,0.00,63.75,191.25,95.62,0.00
0.00,15.94,143.44,175.31,63.75,31.88,0.00
15.94,159.38,31.88,47.81,159.38,79.69,0.00
15.94,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,79.69,0.00,0.00
0.00,0.00,47.81,175.31,111.56,0.00,0.00
0.00,0.00,0.00,63.75,143.44,127.50,0.00
0.00,31.88,111.56,175.31,159.38,15.94,0.00
0.00,79.69,63.75,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,79.69,127.50,159.38,143.44,0.00
0.00,111.56,47.81,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,31.88,143.44,191.25,0.00
0.00,127.50,0.00,79.69,63.75,175.31,0.00
31.88,127.50,0.00,63.75,239.06,63.75,0.00
47.81,207.19,127.50,223.12,207.19,127.50,0.00
0.00,47.81,95.62,31.88,0.00,31.88,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,31.88,0.00,0.00
0.00,0.00,0.00,0.00,143.44,127.50,0.00
31.88,191.25,175.31,47.81,15.94,175.31,0.00
47.81,127.50,0.00,159.38,191.25,79.69,0.00
0.00,0.00,0.00,15.94,31.88,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,47.81,191.25,0.00
0.00,79.69,111.56,0.00,0.00,127.50,63.75
0.00,191.25,31.88,159.38,47.81,191.25,15.94
0.00,191.25,159.38,127.50,175.31,79.69,0.00
0.00,31.88,47.81,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00
# ====
