000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,127,063,000,000,000,000
000,000,000,000,063,191,063,127,255,000,000,000
000,000,000,063,191,000,000,191,191,000,000,000
000,000,063,191,000,000,127,191,000,000,000,000
000,000,127,191,127,191,255,127,000,000,000,000
000,000,000,127,063,000,191,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,063,063,000,000,000,000
# 
# 
