000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,063,063,000,000
000,000,000,000,000,000,000,000,255,127,000,000
000,000,000,000,000,000,000,191,191,000,000,000
000,000,000,000,000,000,063,255,000,000,000,000
000,000,000,000,000,000,255,063,000,000,000,000
000,000,000,000,000,191,127,000,000,000,000,000
000,000,000,000,063,255,063,000,000,000,000,000
000,000,000,000,255,127,000,000,000,000,000,000
000,000,000,063,255,063,000,000,000,000,000,000
000,000,000,127,255,000,000,000,000,000,000,000
000,000,000,000,127,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,191,127,000,000,000,000,000
000,000,000,000,000,127,127,000,000,000,000,000
000,000,000,000,000,191,127,000,000,000,000,000
000,000,000,000,000,127,255,000,000,000,000,000
000,000,000,000,000,127,255,000,000,000,000,000
000,000,000,000,000,127,255,000,000,000,000,000
000,000,000,000,000,127,255,063,000,000,000,000
000,000,000,000,000,000,255,127,000,000,000,000
000,000,000,000,000,000,191,255,000,000,000,000
000,000,000,000,000,000,127,255,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,127,127,000,000,000,000,000
000,000,000,000,000,127,127,000,000,000,000,000
000,000,000,000,000,127,127,000,000,000,000,000
000,000,000,000,000,000,127,000,000,000,000,000
000,000,000,000,000,000,191,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,255,000,000,000,000,000
000,000,000,000,000,000,127,000,000,000,000,000
000,000,000,000,000,000,191,000,000,000,000,000
000,000,000,000,000,000,063,000,000,000,000,000
# 
# 
