000,000,000,000,000,000,000,000,074,009
108,000,000,000,000,000,000,000,165,019
192,000,000,000,000,000,000,052,198,000
206,000,000,000,000,000,000,113,148,000
173,000,000,000,000,003,066,229,080,000
207,103,126,167,183,179,111,244,010,000
074,088,088,038,000,000,067,216,000,000
000,000,000,000,000,000,084,155,000,000
000,000,000,000,000,000,084,174,000,000
000,000,000,000,000,000,084,203,000,000
# 
# 
000,000,000,000,000,000,000,000,035,194
000,000,000,000,000,000,000,000,206,128
000,000,000,000,179,019,000,075,197,011
000,000,000,032,230,022,002,177,136,000
000,000,011,183,113,000,129,208,000,000
000,024,213,244,206,114,233,039,000,000
000,187,144,028,169,252,251,106,000,000
000,035,000,003,175,139,021,003,000,000
000,000,000,093,215,007,000,000,000,000
000,000,000,211,060,000,000,000,000,000
# 
# 
008,000,000,000,000,000,037,148,001,000
214,019,000,000,000,000,036,252,018,000
252,180,004,000,000,000,127,252,061,000
152,252,081,000,000,000,136,252,018,000
064,252,164,014,062,180,237,242,013,000
000,179,252,252,253,252,252,252,063,000
000,150,252,235,139,089,169,252,077,000
000,043,085,011,000,000,150,252,129,000
000,000,000,000,000,000,079,246,228,003
000,000,000,000,000,000,000,093,210,018
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,017,000,000,052,131,000,000
000,000,063,129,000,000,173,043,000,000
000,000,124,068,000,000,226,021,000,000
000,000,090,144,008,000,238,067,000,000
000,000,004,130,200,196,210,029,000,000
000,000,000,000,000,055,138,000,000,000
000,000,000,000,000,122,088,000,000,000
000,000,000,000,000,188,012,000,000,000
000,000,000,000,027,211,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,051,078,000,000
000,000,000,000,054,064,234,031,000,045
000,000,000,036,220,099,148,000,000,043
000,000,020,232,130,164,107,000,033,006
000,000,000,124,199,254,207,203,210,028
000,000,000,000,099,150,000,000,000,026
000,000,000,003,188,035,000,000,000,000
000,000,000,096,135,000,000,000,000,000
000,000,006,183,014,000,000,000,000,000
# 
# 
000,000,000,000,000,000,094,074,000,000
000,028,162,001,000,003,250,222,000,000
000,154,253,003,000,003,253,222,000,000
000,154,253,020,000,003,253,222,000,000
000,203,253,171,138,201,253,191,000,000
020,232,253,253,253,253,253,153,000,000
000,031,113,113,087,122,253,210,000,000
000,000,000,000,000,053,253,222,000,000
000,000,000,000,000,099,253,222,000,000
000,000,000,000,000,137,253,179,000,000
# 
# 
000,000,013,000,000,000,000,021,005,000
000,018,198,119,000,000,000,165,142,000
000,155,228,037,000,000,000,110,244,027
085,248,092,000,000,000,000,095,253,081
213,190,002,000,000,000,000,002,227,125
253,134,014,014,060,082,099,151,242,240
148,253,253,253,253,253,237,191,246,114
001,032,075,060,043,006,005,011,233,048
000,000,000,000,000,000,000,000,207,031
000,000,000,000,000,000,000,000,013,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,132,170,000
000,000,000,000,065,005,069,230,029,000
000,000,000,056,229,016,227,047,000,000
000,000,025,221,101,139,137,000,000,000
000,000,184,235,190,251,120,120,000,000
000,000,031,066,240,115,094,050,000,000
000,000,000,116,140,000,000,000,000,000
000,000,033,207,014,000,000,000,000,000
000,000,111,110,000,000,000,000,000,000
# 
# 
000,000,000,000,084,030,000,000,003,016
000,000,000,089,245,062,000,000,101,174
000,000,000,128,152,000,000,000,155,126
000,000,048,245,041,000,000,027,241,036
000,000,191,140,000,000,000,145,183,003
000,132,212,007,000,000,028,229,085,000
000,226,079,046,118,190,252,214,003,000
000,210,248,245,193,090,252,073,000,000
000,006,044,010,000,027,238,007,000,000
000,000,000,000,000,098,210,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,000,000,000,033,000,000,000,142,247
002,000,000,073,234,010,000,021,240,172
021,000,048,231,128,000,000,137,159,041
000,047,237,117,000,000,065,248,129,000
035,231,194,108,075,110,204,216,003,000
047,165,165,165,165,228,186,038,000,000
000,000,000,000,079,188,028,000,000,000
000,000,000,036,209,031,000,000,000,000
000,000,031,221,074,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,073,000,000
000,000,023,046,000,000,018,173,000,000
000,000,106,095,000,000,029,175,000,000
000,000,127,067,000,000,050,176,000,000
000,000,131,067,000,000,068,149,000,000
000,000,200,132,136,176,206,102,000,000
000,000,124,152,078,019,127,081,000,000
000,000,000,000,000,000,145,077,000,000
000,000,000,000,000,000,145,077,000,000
000,000,000,000,000,000,117,077,000,000
# 
# 
