000,000,000,009,037,127,126,126,045,000
000,000,055,216,245,252,252,252,228,018
000,000,028,140,096,066,083,245,232,016
000,000,000,000,000,000,090,249,165,000
000,000,008,079,096,202,250,211,060,000
000,000,133,252,252,253,252,126,000,000
000,000,007,043,022,022,165,163,000,000
000,020,002,000,000,024,208,163,000,000
067,234,077,067,088,209,236,097,000,000
064,228,252,252,232,168,040,000,000,000
# 
# 
000,000,000,096,211,198,111,000,000,000
000,000,000,088,251,246,250,052,000,000
000,000,000,000,187,243,254,018,000,000
000,000,000,000,063,242,254,070,000,000
000,000,000,145,253,254,254,045,000,000
000,000,000,027,165,172,250,085,000,000
000,000,000,000,000,002,222,123,000,000
000,049,022,000,000,100,254,037,000,000
000,168,196,109,158,241,154,002,000,000
000,035,120,197,254,194,000,000,000,000
# 
# 
047,074,107,077,077,045,000,000,000,000
254,249,221,221,211,241,210,027,000,000
027,015,000,000,000,145,252,051,000,000
000,000,000,016,142,250,103,000,000,000
000,000,000,174,254,252,133,042,000,000
000,000,000,059,142,184,253,253,151,000
000,000,000,000,000,000,073,238,254,068
000,000,037,021,000,000,000,209,253,044
000,048,242,018,000,034,163,254,192,000
000,033,232,241,222,241,253,172,016,000
# 
# 
000,000,000,022,115,127,087,040,011,000
000,169,205,231,253,253,253,253,185,036
000,116,143,095,161,186,248,253,253,138
000,022,000,002,058,113,239,253,206,020
000,000,000,114,253,253,253,210,020,000
000,000,000,063,170,210,253,247,046,000
000,000,000,000,000,001,176,253,155,000
000,000,000,000,000,009,180,253,073,000
152,232,150,126,132,219,253,229,053,000
134,251,253,253,253,229,165,068,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
002,028,071,071,071,071,008,000,000,000
215,237,201,176,176,225,151,000,000,000
074,000,000,000,066,230,130,000,000,000
000,000,000,119,247,253,103,077,008,000
000,000,000,132,157,162,190,215,155,001
000,000,000,000,014,125,007,012,205,067
000,000,000,000,091,164,015,021,180,126
000,000,000,000,037,227,243,244,227,024
000,000,000,000,000,006,065,070,022,000
# 
# 
000,000,000,000,000,000,000,000,000,000
000,187,151,151,151,136,061,000,000,000
000,025,086,101,101,117,217,000,000,000
000,000,000,000,000,157,116,000,000,000
000,000,000,000,127,182,005,000,000,000
000,000,000,066,238,066,025,000,000,000
000,000,000,015,086,152,197,197,000,000
000,000,000,000,000,000,056,197,000,000
000,000,000,000,000,005,203,085,000,000
000,000,000,000,000,147,146,000,000,000
# 
# 
000,000,000,000,044,122,126,070,000,000
001,000,016,203,249,252,252,246,214,037
006,000,007,123,166,162,201,252,181,009
000,000,000,030,167,248,240,129,027,000
000,000,000,212,252,208,026,000,000,000
000,000,000,034,071,214,202,031,000,000
000,000,000,000,000,013,169,167,000,000
000,000,000,000,000,000,148,190,000,000
012,210,159,065,167,209,252,078,000,000
003,168,252,251,238,163,058,000,000,000
# 
# 
000,000,050,140,188,218,104,000,000,000
000,000,099,068,025,020,210,003,000,000
000,000,000,000,000,070,168,000,000,000
000,000,000,006,086,235,077,004,000,000
000,000,000,128,183,135,157,145,000,000
000,000,000,000,000,000,000,184,000,000
000,000,000,000,000,000,000,165,005,000
000,001,036,000,000,000,038,214,000,000
000,019,229,087,049,108,225,063,000,000
000,000,074,219,229,154,059,000,000,000
# 
# 
000,000,021,103,100,063,000,000,000,000
000,006,196,252,252,248,070,000,000,000
000,014,093,080,080,252,148,000,000,000
000,000,000,014,153,253,071,000,000,000
000,000,015,217,205,242,193,002,000,000
000,000,019,108,011,109,252,069,000,000
000,000,000,000,000,020,247,194,000,000
000,000,000,000,000,000,179,202,000,000
000,000,056,117,007,078,240,075,000,000
000,000,058,252,228,252,122,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000
147,222,248,253,191,064,000,000,000,000
085,025,004,057,168,209,000,000,000,000
000,000,000,132,253,153,011,000,000,000
000,000,000,103,128,210,213,051,000,000
000,000,000,000,000,006,116,221,058,000
000,000,000,000,000,000,000,097,230,001
000,000,000,000,000,000,000,000,203,058
000,000,000,000,000,000,000,000,182,079
000,000,000,007,132,056,056,084,230,020
# 
# 
000,000,000,030,121,108,025,000,000,000
000,000,085,239,178,202,172,000,000,000
000,000,127,079,000,106,193,000,000,000
000,000,000,000,034,211,070,000,000,000
000,000,000,129,249,249,145,004,000,000
000,000,000,061,086,029,199,111,000,000
000,000,000,000,000,000,113,184,000,000
000,000,000,000,000,000,129,184,000,000
000,000,001,020,000,036,223,115,000,000
000,000,012,247,166,232,159,004,000,000
# 
# 
